clusterid,queryID,class,gene,allele,seqID,accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
76,CMY-49,Bla,CMY,CMY-49,428,NG_048844.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-5,Bla,CMY,CMY-5,429,NG_048845.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-50,Bla,CMY,CMY-50,430,NG_048846.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-51,Bla,CMY,CMY-51,431,NG_048847.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-53,Bla,CMY,CMY-53,432,NG_048848.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-54,Bla,CMY,CMY-54,433,NG_048849.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-55,Bla,CMY,CMY-55,434,NG_048850.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-56,Bla,CMY,CMY-56,435,NG_048851.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-57,Bla,CMY,CMY-57,436,NG_048852.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-58,Bla,CMY,CMY-58,437,NG_048853.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-59,Bla,CMY,CMY-59,438,NG_048854.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-6,Bla,CMY,CMY-6,439,NG_048855.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-60,Bla,CMY,CMY-60,440,NG_048856.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-61,Bla,CMY,CMY-61,441,NG_048857.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-62,Bla,CMY,CMY-62,442,NG_048858.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-63,Bla,CMY,CMY-63,443,NG_048859.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-64,Bla,CMY,CMY-64,444,NG_048860.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-65.v1,Bla,CMY,CMY-65.v1,445,CP137203.1:4439046-4440191,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-65.v2,Bla,CMY,CMY-65.v2,446,NG_048861.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-66,Bla,CMY,CMY-66,447,NG_048862.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-67,Bla,CMY,CMY-67,448,NG_048863.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-68,Bla,CMY,CMY-68,449,NG_048864.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-69,Bla,CMY,CMY-69,450,NG_048865.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-7,Bla,CMY,CMY-7,451,NG_048866.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-70,Bla,CMY,CMY-70,452,NG_048867.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-71,Bla,CMY,CMY-71,453,NG_048868.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-72,Bla,CMY,CMY-72,454,NG_048869.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-73,Bla,CMY,CMY-73,455,NG_048870.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-74,Bla,CMY,CMY-74,456,NG_048871.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-75,Bla,CMY,CMY-75,457,NG_048872.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-76,Bla,CMY,CMY-76,458,NG_048873.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-77,Bla,CMY,CMY-77,459,NG_048874.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-78,Bla,CMY,CMY-78,460,NG_048875.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-79,Bla,CMY,CMY-79,461,NG_048876.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-80,Bla,CMY,CMY-80,462,NG_048878.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-81,Bla,CMY,CMY-81,463,NG_048879.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-82,Bla,CMY,CMY-82,464,NG_048880.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-83,Bla,CMY,CMY-83,465,NG_048881.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-84,Bla,CMY,CMY-84,466,NG_048882.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-85,Bla,CMY,CMY-85,467,NG_048883.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-86,Bla,CMY,CMY-86,468,NG_048884.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-87,Bla,CMY,CMY-87,469,NG_048885.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-90,Bla,CMY,CMY-90,470,NG_048889.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-93,Bla,CMY,CMY-93,471,NG_048890.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-94,Bla,CMY,CMY-94,472,NG_048891.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-95,Bla,CMY,CMY-95,473,NG_048892.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-98,Bla,CMY,CMY-98,474,KC603538.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-99,Bla,CMY,CMY-99,475,NG_048895.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,LAT-1,Bla,CMY,LAT-1,476,NG_049265.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-30,Bla,CMY,CMY-30,477,NG_048825.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
76,CMY-37,Bla,CMY,CMY-37,478,NG_048832.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
76,CMY-42,Bla,CMY,CMY-42,479,NG_048837.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
76,CMY-8,Bla,CMY,CMY-8,480,NG_048877.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
76,CMY-9,Bla,CMY,CMY-9,481,NG_048888.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
76,CMY-121,Bla,CMY,CMY-121,2450,NG_244673.1,-,-,no,no,class C beta-lactamase CMY-121,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-122,Bla,CMY,CMY-122,2451,NG_048793.1,-,-,no,no,class C beta-lactamase CMY-122,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-124,Bla,CMY,CMY-124,2452,NG_048794.1,-,-,no,no,class C beta-lactamase CMY-124,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-125,Bla,CMY,CMY-125,2453,NG_048795.1,-,-,no,no,class C beta-lactamase CMY-125,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-127,Bla,CMY,CMY-127,2454,NG_048796.1,-,-,no,no,class C beta-lactamase CMY-127,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-128,Bla,CMY,CMY-128,2455,NG_048797.1,-,-,no,no,class C beta-lactamase CMY-128,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-129,Bla,CMY,CMY-129,2456,NG_048798.1,-,-,no,no,class C beta-lactamase CMY-129,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-130,Bla,CMY,CMY-130,2457,NG_048800.1,-,-,no,no,class C beta-lactamase CMY-130,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-138,Bla,CMY,CMY-138,2458,NG_048806.1,-,-,no,no,class C beta-lactamase CMY-138,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-139,Bla,CMY,CMY-139,2459,NG_048807.1,-,-,no,no,class C beta-lactamase CMY-139,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-140,Bla,CMY,CMY-140,2460,NG_050943.1,-,-,no,no,class C beta-lactamase CMY-140,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-141,Bla,CMY,CMY-141,2461,NG_051215.1,-,-,no,no,class C beta-lactamase CMY-141,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-142,Bla,CMY,CMY-142,2462,NG_051753.1,-,-,no,no,class C beta-lactamase CMY-142,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-143,Bla,CMY,CMY-143,2463,NG_052047.1,-,-,no,no,class C beta-lactamase CMY-143,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-144,Bla,CMY,CMY-144,2464,NG_052048.1,-,-,no,no,class C beta-lactamase CMY-144,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-145,Bla,CMY,CMY-145,2465,NG_052649.1,-,-,no,no,class C beta-lactamase CMY-145,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-146,Bla,CMY,CMY-146,2466,NG_052648.1,-,-,no,no,class C beta-lactamase CMY-146,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-147,Bla,CMY,CMY-147,2467,NG_052898.1,-,-,no,no,class C beta-lactamase CMY-147,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-148,Bla,CMY,CMY-148,2468,NG_054681.1,-,-,no,no,class C beta-lactamase CMY-148,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-149,Bla,CMY,CMY-149,2469,NG_054682.1,-,-,no,no,class C beta-lactamase CMY-149,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-152,Bla,CMY,CMY-152,2470,NG_054963.1,-,-,no,no,class C beta-lactamase CMY-152,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-153,Bla,CMY,CMY-153,2471,NG_054964.1,-,-,no,no,class C beta-lactamase CMY-153,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-154,Bla,CMY,CMY-154,2472,NG_055270.1,-,-,no,no,class C beta-lactamase CMY-154,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-155,Bla,CMY,CMY-155,2473,NG_055473.1,-,-,no,no,class C beta-lactamase CMY-155,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-156,Bla,CMY,CMY-156,2474,NG_056410.1,-,-,no,no,class C beta-lactamase CMY-156,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-157,Bla,CMY,CMY-157,2475,NG_055587.1,-,-,no,no,class C beta-lactamase CMY-157,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-158,Bla,CMY,CMY-158,2476,NG_062242.1,-,-,no,no,class C beta-lactamase CMY-158,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-160,Bla,CMY,CMY-160,2477,NG_057614.1,-,-,no,no,class C beta-lactamase CMY-160,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-161,Bla,CMY,CMY-161,2478,NG_057479.1,-,-,no,no,class C beta-lactamase CMY-161,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-162,Bla,CMY,CMY-162,2479,NG_060523.1,-,-,no,no,class C beta-lactamase CMY-162,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-163,Bla,CMY,CMY-163,2480,NG_060564.1,-,-,no,no,class C beta-lactamase CMY-163,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-164,Bla,CMY,CMY-164,2481,NG_065422.1,-,-,no,no,class C beta-lactamase CMY-164,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-165,Bla,CMY,CMY-165,2482,NG_065862.1,-,-,no,no,class C beta-lactamase CMY-165,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-166,Bla,CMY,CMY-166,2483,NG_065863.1,-,-,no,no,class C beta-lactamase CMY-166,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-171,Bla,CMY,CMY-171,2484,NG_068165.1,-,-,no,no,class C beta-lactamase CMY-171,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-173,Bla,CMY,CMY-173,2485,NG_070783.1,-,-,no,no,class C beta-lactamase CMY-173,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-89,Bla,CMY,CMY-89,2486,NG_048886.1,-,-,no,no,class C beta-lactamase CMY-89,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-96,Bla,CMY,CMY-96,2487,NG_048893.1,-,-,no,no,class C beta-lactamase CMY-96,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-97,Bla,CMY,CMY-97,2488,NG_048894.1,-,-,no,no,class C beta-lactamase CMY-97,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-167,Bla,CMY,CMY-167,2774,NG_065864.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-168,Bla,CMY,CMY-168,2775,NG_067135.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-170,Bla,CMY,CMY-170,2776,NG_067137.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-174,Bla,CMY,CMY-174,2777,NG_073459.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-185,Bla,CMY,CMY-185,2778,NG_149657.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
76,CMY-8b,Bla,CMY,CMY-8b,2779,NG_048887.1,-,-,no,no,CMY-1-MOX family class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,imiH,Bla,CphA,imiH,482,NG_050414.1,-,-,no,no,CphA family subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,imiS,Bla,CphA,imiS,483,NG_050415.1,-,-,no,no,CphA family subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA1,Bla,CphA,cphA1,484,NG_047667.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA2.v1,Bla,CphA,cphA2.v1,485,AE000657.1:673738- 674661,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA2.v2,Bla,CphA,cphA2.v2,486,NG_050396.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA3,Bla,CphA,cphA3,487,NG_047666.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA4,Bla,CphA,cphA4,488,NG_050397.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA5,Bla,CphA,cphA5,489,NG_050398.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA6,Bla,CphA,cphA6,490,NG_050399.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
77,cphA8,Bla,CphA,cphA8,491,NG_050401.1,-,-,no,no,subclass B2 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
78,CPS-1,Bla,CPS,CPS-1,492,NG_048587.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
79,CTX-M-33,Bla,CTX-M,CTX-M-33,493,NG_048983.1,-,-,no,no,class A carbapenem-hydrolyzing beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
79,CTX-M-1,Bla,CTX-M,CTX-M-1,494,NG_048897.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-10,Bla,CTX-M,CTX-M-10,495,NG_048898.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-100,Bla,CTX-M,CTX-M-100,496,NG_048899.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-101,Bla,CTX-M,CTX-M-101,497,NG_048900.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-102,Bla,CTX-M,CTX-M-102,498,NG_048901.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-103,Bla,CTX-M,CTX-M-103,499,NG_048902.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-104,Bla,CTX-M,CTX-M-104,500,NG_048903.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-105,Bla,CTX-M,CTX-M-105,501,NG_048904.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-110,Bla,CTX-M,CTX-M-110,502,NG_048905.2,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-111,Bla,CTX-M,CTX-M-111,503,NG_048906.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-112,Bla,CTX-M,CTX-M-112,504,NG_048907.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-113,Bla,CTX-M,CTX-M-113,505,NG_048908.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-114,Bla,CTX-M,CTX-M-114,506,NG_048909.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-116,Bla,CTX-M,CTX-M-116,507,NG_048911.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-117,Bla,CTX-M,CTX-M-117,508,NG_048912.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-12,Bla,CTX-M,CTX-M-12,509,NG_048913.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-121,Bla,CTX-M,CTX-M-121,510,NG_048914.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-122,Bla,CTX-M,CTX-M-122,511,NG_048915.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-123,Bla,CTX-M,CTX-M-123,512,NG_048916.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-125,Bla,CTX-M,CTX-M-125,513,NG_048918.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-126,Bla,CTX-M,CTX-M-126,514,NG_048919.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-129,Bla,CTX-M,CTX-M-129,515,NG_048920.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-13,Bla,CTX-M,CTX-M-13,516,NG_048921.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-130,Bla,CTX-M,CTX-M-130,517,NG_048922.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-131.v2,Bla,CTX-M,CTX-M-131.v2,519,NG_048923.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-132,Bla,CTX-M,CTX-M-132,520,NG_048924.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-134,Bla,CTX-M,CTX-M-134,521,NG_048925.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-136,Bla,CTX-M,CTX-M-136,522,NG_048926.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-137,Bla,CTX-M,CTX-M-137,523,NG_048927.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-139,Bla,CTX-M,CTX-M-139,524,NG_048928.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-141,Bla,CTX-M,CTX-M-141,525,NG_048930.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-142,Bla,CTX-M,CTX-M-142,526,NG_048931.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-144,Bla,CTX-M,CTX-M-144,527,NG_048932.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-147,Bla,CTX-M,CTX-M-147,528,NG_048933.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-148,Bla,CTX-M,CTX-M-148,529,NG_048934.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-15,Bla,CTX-M,CTX-M-15,530,NG_048935.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-151,Bla,CTX-M,CTX-M-151,531,NG_048937.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-155,Bla,CTX-M,CTX-M-155,532,NG_048939.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-156,Bla,CTX-M,CTX-M-156,533,NG_048940.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-157,Bla,CTX-M,CTX-M-157,534,NG_048941.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-158,Bla,CTX-M,CTX-M-158,535,NG_048942.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-16,Bla,CTX-M,CTX-M-16,536,NG_048944.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-160,Bla,CTX-M,CTX-M-160,537,NG_048945.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-161,Bla,CTX-M,CTX-M-161,538,NG_048946.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-17,Bla,CTX-M,CTX-M-17,539,NG_048955.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-19,Bla,CTX-M,CTX-M-19,540,NG_048967.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-2,Bla,CTX-M,CTX-M-2,541,NG_048968.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-20,Bla,CTX-M,CTX-M-20,542,NG_048969.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-21,Bla,CTX-M,CTX-M-21,543,NG_048970.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-22,Bla,CTX-M,CTX-M-22,544,NG_048971.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-23,Bla,CTX-M,CTX-M-23,545,NG_048972.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-24,Bla,CTX-M,CTX-M-24,546,NG_048973.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-25,Bla,CTX-M,CTX-M-25,547,NG_048974.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-26,Bla,CTX-M,CTX-M-26,548,NG_048975.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-27,Bla,CTX-M,CTX-M-27,549,NG_048976.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-28,Bla,CTX-M,CTX-M-28,550,NG_048977.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-29,Bla,CTX-M,CTX-M-29,551,NG_048978.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-30,Bla,CTX-M,CTX-M-30,552,NG_048980.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
79,CTX-M-31,Bla,CTX-M,CTX-M-31,553,NG_048981.1,-,-,no,no,class A extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
