clusterid,queryID,class,gene,allele,seqID,aro_accession,ncbi_accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
107,LCR-1,Bla,LCR,LCR-1,828,ARO_3002997,NG_049267.1,-,-,no,no,class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
108,LHK-7,Bla,LHK,LHK-7,829,ARO_3004292,NG_056488.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-13,Bla,LRA,LRA-13,830,ARO_3002484,NG_047216.1,-,-,no,no,class A beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-1,Bla,LRA,LRA-1,831,ARO_3002482,NG_047484.1,-,-,no,no,class A beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-10,Bla,LRA,LRA-10,832,ARO_3002489,NG_055767.1,-,-,no,no,LRA-10 family class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-18,Bla,LRA,LRA-18,833,ARO_3002492,NG_055765.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-5,Bla,LRA,LRA-5,834,ARO_3002483,NG_047485.1,-,-,no,no,class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-12,Bla,LRA,LRA-12,835,ARO_3002511,NG_047523.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-17,Bla,LRA,LRA-17,836,ARO_3002512,NG_047524.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-19,Bla,LRA,LRA-19,837,ARO_3002513,NG_047525.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-2,Bla,LRA,LRA-2,838,ARO_3002485,NG_047519.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-3,Bla,LRA,LRA-3,839,ARO_3002510,NG_047520.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-7,Bla,LRA,LRA-7,840,ARO_3002486,NG_055766.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-8,Bla,LRA,LRA-8,841,ARO_3002487,NG_047521.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
109,LRA-9,Bla,LRA,LRA-9,842,ARO_3002488,NG_047522.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-1,Bla,MIR,MIR-1,843,ARO_3002166,NG_049293.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-10,Bla,MIR,MIR-10,844,ARO_3002175,NG_049294.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-11,Bla,MIR,MIR-11,845,ARO_3002176,NG_049295.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-12,Bla,MIR,MIR-12,846,ARO_3002177,NG_049296.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-13,Bla,MIR,MIR-13,847,ARO_3002178,NG_049297.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-14,Bla,MIR,MIR-14,848,ARO_3002179,NG_049298.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-15,Bla,MIR,MIR-15,849,ARO_3002180,NG_049299.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-16,Bla,MIR,MIR-16,850,ARO_3002181,NG_049300.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-17,Bla,MIR,MIR-17,851,ARO_3003173,NG_049301.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-2,Bla,MIR,MIR-2,852,ARO_3002168,NG_049303.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-23,Bla,MIR,MIR-23,853,ARO_3004745,NG_066710.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-3,Bla,MIR,MIR-3,854,ARO_3002169,NG_049304.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-4,Bla,MIR,MIR-4,855,ARO_3002167,NG_049305.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-5,Bla,MIR,MIR-5,856,ARO_3002170,AP022465.1:447964-449109,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-6,Bla,MIR,MIR-6,857,ARO_3002171,NG_049307.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-9,Bla,MIR,MIR-9,858,ARO_3002174,NG_049309.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-18,Bla,MIR,MIR-18,2951,ARO_3003139,NG_049302.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-19,Bla,MIR,MIR-19,2952,ARO_3006859,NG_050721.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-20,Bla,MIR,MIR-20,2953,ARO_3006860,NG_050722.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-21,Bla,MIR,MIR-21,2954,ARO_3006861,NG_050723.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-22,Bla,MIR,MIR-22,2955,ARO_3006862,NG_055671.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
110,MIR-7,Bla,MIR,MIR-7,2956,ARO_3002172,NG_049308.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-1,Bla,MOX,MOX-1,859,ARO_3002182,NG_049311.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-2,Bla,MOX,MOX-2,860,ARO_3002183,NG_049315.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-3,Bla,MOX,MOX-3,861,ARO_3002186,NG_049316.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-4,Bla,MOX,MOX-4,862,ARO_3002184,NG_049317.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-5,Bla,MOX,MOX-5,863,ARO_3002188,NG_049318.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-6,Bla,MOX,MOX-6,864,ARO_3002185,NG_049319.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-7,Bla,MOX,MOX-7,865,ARO_3002189,NG_049320.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-8,Bla,MOX,MOX-8,866,ARO_3002190,NG_049321.1,-,-,no,no,cephalosporin-hydrolyzing class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-9,Bla,MOX,MOX-9,867,ARO_3002191,NG_049322.1,-,-,no,no,MOX family class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-10,Bla,MOX,MOX-10,2957,ARO_3003140,NG_049312.1,-,-,no,no,CMY-1-MOX family class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-11,Bla,MOX,MOX-11,2958,ARO_3003141,NG_049313.1,-,-,no,no,CMY-1-MOX family class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
111,MOX-14,Bla,MOX,MOX-14,2959,ARO_3006479,NG_067143.1,-,-,no,no,CMY-1-MOX family class C beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
112,MSI-1,Bla,MSI,MSI-1,868,ARO_3003718,KP109676.1,-,-,no,no,subclass B3 metallo-beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
112,MSI-OXA,Bla,MSI,MSI-OXA,869,ARO_3003719,NG_244594.1,-,-,no,no,,,penicillin beta-lactam,ARO:3000008
113,MUS-1,Bla,MUS,MUS-1,870,ARO_3000843,NG_049324.1,-,-,no,no,subclass B1 metallo beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
113,MUS-2,Bla,MUS,MUS-2,871,ARO_3003842,NG_049325.1,-,-,no,no,subclass B1 metallo beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
114,NDM-1,Bla,NDM,NDM-1,872,ARO_3000589,NG_049326.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-10,Bla,NDM,NDM-10,873,ARO_3002360,NG_049327.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-11,Bla,NDM,NDM-11,874,ARO_3002361,NG_049328.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-12,Bla,NDM,NDM-12,875,ARO_3002362,NG_049329.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-13,Bla,NDM,NDM-13,876,ARO_3003182,NG_049330.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-14,Bla,NDM,NDM-14,877,ARO_3003183,NG_049331.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-15,Bla,NDM,NDM-15,878,ARO_3003663,NG_049332.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-16,Bla,NDM,NDM-16,879,ARO_3003664,NG_049333.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-17,Bla,NDM,NDM-17,880,ARO_3004093,NG_052662.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-18,Bla,NDM,NDM-18,881,ARO_3004861,NG_052866.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-19,Bla,NDM,NDM-19,882,ARO_3004862,NG_055498.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-2,Bla,NDM,NDM-2,883,ARO_3000590,NG_049334.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-20,Bla,NDM,NDM-20,884,ARO_3004863,NG_057455.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-21,Bla,NDM,NDM-21,885,ARO_3004864,NG_055664.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-22,Bla,NDM,NDM-22,886,ARO_3004865,NG_057612.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-23,Bla,NDM,NDM-23,887,ARO_3004866,NG_060570.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-24,Bla,NDM,NDM-24,888,ARO_3004867,NG_060571.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-25,Bla,NDM,NDM-25,889,ARO_3004868,NG_066711.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-27,Bla,NDM,NDM-27,890,ARO_3004870,NG_062358.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-28,Bla,NDM,NDM-28,891,ARO_3004871,NG_064729.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-3,Bla,NDM,NDM-3,892,ARO_3002354,NG_049335.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-4,Bla,NDM,NDM-4,893,ARO_3002355,NG_049336.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-5,Bla,NDM,NDM-5,894,ARO_3000467,NG_049337.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-6,Bla,NDM,NDM-6,895,ARO_3002356,NG_049338.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-7,Bla,NDM,NDM-7,896,ARO_3002357,NG_049339.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-8,Bla,NDM,NDM-8,897,ARO_3002358,NG_049340.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-9,Bla,NDM,NDM-9,898,ARO_3002359,NG_049341.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-29,Bla,NDM,NDM-29,2529,ARO_3005131,NG_067145.1,-,-,no,no,subclass B1 metallo-beta-lactamase NDM-29,Bla_Carb,carbapenem,ARO:0000020
114,NDM-26,Bla,NDM,NDM-26,2960,ARO_3004869,NG_067144.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-30,Bla,NDM,NDM-30,2961,ARO_3005700,NG_071206.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-31,Bla,NDM,NDM-31,2962,ARO_3005701,NG_071207.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-33,Bla,NDM,NDM-33,2963,ARO_3007023,NG_080782.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-34,Bla,NDM,NDM-34,2964,ARO_3007211,NG_076661.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-35,Bla,NDM,NDM-35,2965,ARO_3007212,NG_076662.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-36,Bla,NDM,NDM-36,2966,ARO_3007213,NG_076641.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-37,Bla,NDM,NDM-37,2967,ARO_3007214,NG_076642.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-38,Bla,NDM,NDM-38,2968,ARO_3007215,NG_076664.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-39,Bla,NDM,NDM-39,2969,ARO_3007216,NG_076842.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-40,Bla,NDM,NDM-40,2970,ARO_3007217,NG_076843.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-41,Bla,NDM,NDM-41,2971,ARO_3007218,NG_078034.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-42,Bla,NDM,NDM-42,2972,ARO_3007219,NG_080783.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-43,Bla,NDM,NDM-43,2973,ARO_3007220,NG_081701.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-44,Bla,NDM,NDM-44,2974,ARO_3007443,NG_088409.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-45,Bla,NDM,NDM-45,2975,ARO_3007444,NG_148636.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-46,Bla,NDM,NDM-46,2976,ARO_3007445,NG_148637.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-47,Bla,NDM,NDM-47,2977,ARO_3007447,NG_148638.1,-,-,no,no,subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
114,NDM-50,Bla,NDM,NDM-50,3577,ARO_3008398,NG_149664.1,-,-,no,no,carbapenem-hydrolyzing subclass B1 metallo-beta-lactamase,Bla_Carb,carbapenem,ARO:0000020
115,NPS-1,Bla,NPS,NPS-1,899,ARO_3004239,NG_049343.1,-,-,no,no,oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
116,OCH-1,Bla,OCH,OCH-1,900,ARO_3002514,NG_049344.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-2,Bla,OCH,OCH-2,901,ARO_3002515,NG_049345.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-3,Bla,OCH,OCH-3,902,ARO_3002516,NG_049346.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-4,Bla,OCH,OCH-4,903,ARO_3002517,NG_049347.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-5,Bla,OCH,OCH-5,904,ARO_3002518,NG_049348.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-6,Bla,OCH,OCH-6,905,ARO_3002519,NG_049349.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-7,Bla,OCH,OCH-7,906,ARO_3002520,NG_049350.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
116,OCH-8,Bla,OCH,OCH-8,907,ARO_3002521,NG_049351.1,-,-,no,no,class C extended-spectrum beta-lactamase,Bla_ESBL,third-generation cephalosporin,ARO:3009107
117,OXA-724,Bla,OXA,OXA-724,908,ARO_3004837,NG_062201.1,-,-,no,no,AmpH family beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-198,Bla,OXA,OXA-198,909,ARO_3001805,NG_049494.2,-,-,no,no,class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-209,Bla,OXA,OXA-209,910,ARO_3001809,NG_049507.1,-,-,no,no,class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-258,Bla,OXA,OXA-258,911,ARO_3001503,NG_049553.1,-,-,no,no,class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-347,Bla,OXA,OXA-347,912,ARO_3001777,NG_049639.1,-,-,no,no,class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-320,Bla,OXA,OXA-320,913,ARO_3001793,NG_049613.1,-,-,no,no,OXA-1 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-392,Bla,OXA,OXA-392,914,ARO_3001578,KU548485.1:680-1510,-,-,no,no,OXA-1 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-4,Bla,OXA,OXA-4,915,ARO_3001399,NG_049688.1,-,-,no,no,OXA-1 family oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-47,Bla,OXA,OXA-47,916,ARO_3001781,NG_049751.1,-,-,no,no,OXA-1 family oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-101,Bla,OXA,OXA-101,917,ARO_3001439,NG_049395.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-246,Bla,OXA,OXA-246,918,ARO_3001807,NG_049541.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-251,Bla,OXA,OXA-251,919,ARO_3001500,NG_049547.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-256,Bla,OXA,OXA-256,920,ARO_3001502,NG_049551.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-368,Bla,OXA,OXA-368,921,ARO_3001555,NG_055653.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-454,Bla,OXA,OXA-454,922,ARO_3003610,NG_049740.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-663,Bla,OXA,OXA-663,923,ARO_3004489,NG_061386.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-74,Bla,OXA,OXA-74,924,ARO_3001798,NG_049815.1,-,-,no,no,OXA-10 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-13,Bla,OXA,OXA-13,925,ARO_3001408,NG_049429.1,-,-,no,no,OXA-10 family oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-56,Bla,OXA,OXA-56,926,ARO_3001795,NG_049796.1,-,-,no,no,OXA-10 family oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-7,Bla,OXA,OXA-7,927,ARO_3001402,NG_049810.1,-,-,no,no,OXA-10 family oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-114a,Bla,OXA,OXA-114a,928,ARO_3001609,NG_049407.1,-,-,no,no,OXA-114a family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-427,Bla,OXA,OXA-427,929,ARO_3003115,NG_055581.1,-,-,no,no,OXA-12 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-184,Bla,OXA,OXA-184,930,ARO_3001476,NG_049485.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-185,Bla,OXA,OXA-185,931,ARO_3001477,NG_049486.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-446,Bla,OXA,OXA-446,932,ARO_3003602,NG_049731.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-447,Bla,OXA,OXA-447,933,ARO_3003603,NG_049732.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-448,Bla,OXA,OXA-448,934,ARO_3003604,NG_049733.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-449,Bla,OXA,OXA-449,935,ARO_3003605,NG_049734.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-465,Bla,OXA,OXA-465,936,ARO_3003621,NG_049749.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-466,Bla,OXA,OXA-466,937,ARO_3003622,NG_049750.1,-,-,no,no,OXA-184 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-21.v1,Bla,OXA,OXA-21.v1,938,ARG_DQ522237,DQ522237.1:3974-4801,-,-,no,no,OXA-2 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-21.v2,Bla,OXA,OXA-21.v2,939,ARO_3001416,NG_049508.1,-,-,no,no,OXA-2 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-415,Bla,OXA,OXA-415,940,ARO_3001606,NG_049703.1,-,-,no,no,OXA-2 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-3,Bla,OXA,OXA-3,941,ARO_3001398,NG_049595.1,-,-,no,no,OXA-2 family oxacillin-hydrolyzing class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-20.v1,Bla,OXA,OXA-20.v1,942,ARG_AF024602,NG_049497.1,-,-,no,no,OXA-20 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-20.v2,Bla,OXA,OXA-20.v2,943,ARO_3001415,CP031380.1:262741-263541,-,-,no,no,OXA-20 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-443,Bla,OXA,OXA-443,944,ARO_3003599,NG_049729.1,-,-,no,no,OXA-22 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-243,Bla,OXA,OXA-243,945,ARO_3001610,NG_049538.1,-,-,no,no,OXA-243 class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-364,Bla,OXA,OXA-364,946,ARO_3001551,NG_049657.1,-,-,no,no,OXA-243 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-455,Bla,OXA,OXA-455,947,ARO_3003611,NG_049741.1,-,-,no,no,OXA-243 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
117,OXA-457,Bla,OXA,OXA-457,948,ARO_3003613,NG_049742.1,-,-,no,no,OXA-243 family class D beta-lactamase,Bla,penicillin beta-lactam,ARO:3000008
